,state_name,county,city,hour_of_crash,day_of_crash,month_of_crash,light_condition_name,atmospheric_conditions_1_name,number_of_fatalities,number_of_drunk_drivers,timestamp_of_crash
278,Iowa,103,0,23,6,11,Dark – Not Lighted,Clear,1,0,2015-11-06 23:00:00+00:00
279,Iowa,57,0,23,4,4,Dark – Not Lighted,Clear,1,0,2015-04-04 23:45:00+00:00
280,Iowa,169,0,23,30,5,Dark – Not Lighted,Clear,1,1,2015-05-30 23:37:00+00:00
281,Iowa,31,0,99,16,3,Dark – Not Lighted,Clear,1,1,2015-03-16 00:00:00+00:00
282,Ohio,135,0,0,9,5,Dark – Not Lighted,Clear,1,0,2015-05-09 00:30:00+00:00
283,Ohio,49,1800,0,13,8,Dark – Lighted,Clear,1,0,2015-08-13 00:42:00+00:00
284,Ohio,61,5260,0,23,8,Dark – Not Lighted,Clear,1,1,2015-08-23 00:23:00+00:00
285,Ohio,35,2840,0,1,11,Dark – Lighted,Rain,1,0,2015-11-01 00:04:00+00:00
286,Ohio,51,0,0,29,7,Dark – Not Lighted,Clear,1,1,2015-07-29 00:30:00+00:00
287,Ohio,61,0,0,21,6,Dark – Lighted,Cloudy,1,1,2015-06-21 00:10:00+00:00
288,Ohio,117,0,0,5,10,Dark – Not Lighted,Clear,1,1,2015-10-05 00:20:00+00:00
289,Ohio,35,572,0,27,12,Dark – Lighted,Rain,1,0,2015-12-27 00:07:00+00:00
290,Ohio,99,0,0,7,11,Dark – Not Lighted,Clear,1,1,2015-11-07 00:33:00+00:00
291,Ohio,171,0,0,9,8,Dark – Not Lighted,Clear,1,0,2015-08-09 00:16:00+00:00
292,Ohio,107,0,0,24,8,Dark – Not Lighted,Clear,1,1,2015-08-24 00:11:00+00:00
293,Ohio,13,0,0,21,11,Dark – Not Lighted,Clear,1,1,2015-11-21 00:40:00+00:00
294,Ohio,169,9140,0,2,9,Dark – Lighted,Clear,1,1,2015-09-02 00:46:00+00:00
295,Ohio,155,0,0,28,12,Dark – Lighted,Clear,1,1,2015-12-28 00:45:00+00:00
296,Ohio,91,0,0,18,10,Dark – Not Lighted,Clear,1,1,2015-10-18 00:19:00+00:00
297,Ohio,3,4220,0,31,5,Dark – Lighted,Rain,1,0,2015-05-31 00:19:00+00:00
298,Ohio,35,1680,0,3,10,Dark – Lighted,Cloudy,1,1,2015-10-03 00:20:00+00:00
299,Ohio,151,1320,0,18,7,Dark – Lighted,Clear,1,1,2015-07-18 00:38:00+00:00
300,Ohio,17,0,0,21,5,Dark – Not Lighted,Rain,1,1,2015-05-21 00:52:00+00:00
301,Ohio,41,0,0,20,6,Dark – Not Lighted,Cloudy,3,1,2015-06-20 00:47:00+00:00
302,Ohio,117,1330,0,7,9,Dark – Not Lighted,Clear,1,1,2015-09-07 00:30:00+00:00
303,Ohio,151,0,0,13,6,Dark – Not Lighted,Rain,1,0,2015-06-13 00:23:00+00:00
304,Ohio,7,0,0,21,6,Dark – Not Lighted,Clear,2,1,2015-06-21 00:25:00+00:00
305,Ohio,45,0,0,14,2,Dark – Not Lighted,Clear,2,1,2015-02-14 00:15:00+00:00
306,Ohio,49,1800,0,26,7,Dark – Lighted,Clear,1,1,2015-07-26 00:58:00+00:00
307,Ohio,61,1610,0,2,8,Dark – Lighted,Clear,1,1,2015-08-02 00:40:00+00:00
308,Ohio,123,7030,0,22,8,Dark – Not Lighted,Clear,1,1,2015-08-22 00:44:00+00:00
309,Ohio,155,0,0,30,8,Dark – Not Lighted,Clear,1,1,2015-08-30 00:10:00+00:00
310,Ohio,35,1680,0,7,10,Dark – Lighted,Clear,1,1,2015-10-07 00:37:00+00:00
311,Ohio,153,460,0,12,8,Dark – Not Lighted,Clear,1,1,2015-08-12 00:28:00+00:00
312,Ohio,93,4360,0,1,6,Dark – Not Lighted,Clear,1,1,2015-06-01 00:58:00+00:00
313,Ohio,173,0,0,20,12,Dark – Not Lighted,Clear,2,0,2015-12-20 00:16:00+00:00
314,Ohio,165,0,0,2,5,Dark – Not Lighted,Clear,1,1,2015-05-02 00:45:00+00:00
315,Ohio,109,0,0,7,8,Dark – Not Lighted,Clear,1,1,2015-08-07 00:20:00+00:00
316,Ohio,49,1800,0,21,12,Dark – Not Lighted,Rain,1,0,2015-12-21 00:36:00+00:00
317,Ohio,35,1680,0,25,5,Dark – Lighted,Cloudy,1,0,2015-05-25 00:55:00+00:00
318,Ohio,35,1680,0,30,3,Dark – Lighted,Rain,1,0,2015-03-30 00:26:00+00:00
319,Ohio,61,1610,0,20,5,Dark – Lighted,Clear,1,1,2015-05-20 00:40:00+00:00
320,Ohio,49,0,0,4,10,Dark – Lighted,Cloudy,1,1,2015-10-04 00:59:00+00:00
321,Ohio,93,4360,0,13,7,Dark – Lighted,Rain,1,1,2015-07-13 00:42:00+00:00
322,Ohio,49,1800,0,26,8,Dark – Lighted,Clear,1,0,2015-08-26 00:31:00+00:00
323,Ohio,35,7670,0,6,5,Dark – Lighted,Rain,1,1,2015-05-06 00:25:00+00:00
324,Ohio,35,530,1,22,10,Dark – Lighted,Clear,1,1,2015-10-22 01:00:00+00:00
325,Ohio,97,0,1,24,3,Dark – Not Lighted,Cloudy,1,1,2015-03-24 01:50:00+00:00
326,Ohio,119,0,1,19,11,Dark – Not Lighted,Cloudy,1,0,2015-11-19 01:22:00+00:00
327,Ohio,49,1800,1,5,2,Dark – Not Lighted,Snow,1,1,2015-02-05 01:25:00+00:00
328,Ohio,35,1680,1,21,11,Dark – Lighted,Cloudy,1,1,2015-11-21 01:15:00+00:00
329,Ohio,21,8300,1,14,5,Dark – Lighted,Clear,1,1,2015-05-14 01:06:00+00:00
330,Ohio,25,0,1,29,8,Dark – Not Lighted,Clear,1,1,2015-08-29 01:30:00+00:00
331,Ohio,151,0,1,7,11,Dark – Not Lighted,Cloudy,1,1,2015-11-07 01:40:00+00:00
332,Ohio,61,0,1,22,6,Dark – Not Lighted,Clear,1,0,2015-06-22 01:35:00+00:00
333,Ohio,103,0,1,24,1,Dark – Not Lighted,Cloudy,1,1,2015-01-24 01:16:00+00:00
334,Ohio,113,2090,1,28,8,Dark – Lighted,Clear,1,1,2015-08-28 01:27:00+00:00
335,Ohio,95,8120,1,26,6,Dark – Lighted,Clear,1,1,2015-06-26 01:57:00+00:00
336,Ohio,145,0,1,30,5,Dark – Not Lighted,Clear,1,0,2015-05-30 01:45:00+00:00
337,Ohio,49,1800,1,19,4,Dark – Lighted,Clear,1,1,2015-04-19 01:45:00+00:00
338,Ohio,97,0,1,18,9,Dark – Not Lighted,Clear,2,1,2015-09-18 01:05:00+00:00
339,Ohio,137,0,1,20,12,Dark – Not Lighted,Clear,1,1,2015-12-20 01:05:00+00:00
340,Ohio,7,3327,1,4,6,Dark – Not Lighted,Clear,1,2,2015-06-04 01:01:00+00:00
341,Ohio,81,5390,1,28,10,Dark – Not Lighted,Rain,1,1,2015-10-28 01:30:00+00:00
342,Ohio,151,0,1,30,5,Dark – Not Lighted,Cloudy,2,0,2015-05-30 01:53:00+00:00
343,Ohio,17,5010,1,26,6,Dark – Not Lighted,Cloudy,1,1,2015-06-26 01:26:00+00:00
344,Ohio,23,7800,1,7,4,Dark – Not Lighted,Clear,2,1,2015-04-07 01:44:00+00:00
345,Ohio,99,9230,1,5,4,Dark – Lighted,Cloudy,1,1,2015-04-05 01:34:00+00:00
346,Ohio,49,1800,1,28,8,Dark – Not Lighted,Clear,1,0,2015-08-28 01:39:00+00:00
347,Ohio,49,1800,1,24,10,Dark – Not Lighted,Clear,2,1,2015-10-24 01:27:00+00:00
348,Ohio,49,1800,1,12,9,Dark – Lighted,Rain,1,1,2015-09-12 01:39:00+00:00
349,Ohio,49,1800,1,17,1,Dark – Lighted,Clear,1,1,2015-01-17 01:56:00+00:00
350,Ohio,113,2090,1,19,4,Dark – Lighted,Cloudy,1,1,2015-04-19 01:25:00+00:00
351,Ohio,35,530,1,6,1,Dark – Lighted,Snow,1,1,2015-01-06 01:39:00+00:00
352,Ohio,23,7800,1,9,5,Dark – Lighted,Clear,1,2,2015-05-09 01:28:00+00:00
353,Ohio,7,1850,1,13,12,Dark – Lighted,Rain,1,1,2015-12-13 01:11:00+00:00
354,Ohio,35,7610,1,2,12,Dark – Lighted,Clear,1,1,2015-12-02 01:32:00+00:00
355,Ohio,13,0,2,12,2,Dark – Not Lighted,Snow,1,0,2015-02-12 02:40:00+00:00
356,Ohio,49,1800,2,21,2,Dark – Lighted,Cloudy,1,1,2015-02-21 02:23:00+00:00
357,Ohio,61,1610,2,17,8,Dark – Lighted,Clear,1,1,2015-08-17 02:00:00+00:00
358,Ohio,95,8120,2,21,8,Dark – Lighted,Clear,1,1,2015-08-21 02:48:00+00:00
359,Ohio,35,1680,2,19,7,Dark – Lighted,Clear,1,1,2015-07-19 02:25:00+00:00
360,Ohio,35,1680,2,22,8,Dark – Lighted,Clear,1,1,2015-08-22 02:01:00+00:00
361,Ohio,49,1800,2,8,2,Dark – Lighted,Clear,2,0,2015-02-08 02:45:00+00:00
362,Ohio,23,0,2,17,2,Dark – Not Lighted,Clear,1,1,2015-02-17 02:41:00+00:00
363,Ohio,113,2090,2,5,7,Dark – Lighted,Clear,1,1,2015-07-05 02:20:00+00:00
364,Ohio,147,0,2,30,1,Dark – Not Lighted,Cloudy,1,0,2015-01-30 02:20:00+00:00
365,Ohio,81,0,2,14,7,Dark – Not Lighted,Cloudy,1,1,2015-07-14 02:00:00+00:00
366,Ohio,93,0,2,21,2,Dark – Not Lighted,Snow,1,0,2015-02-21 02:10:00+00:00
367,Ohio,47,0,2,14,3,Dark – Lighted,Rain,1,1,2015-03-14 02:39:00+00:00
368,Ohio,49,1800,2,24,10,Dark – Lighted,Clear,1,1,2015-10-24 02:30:00+00:00
369,Ohio,113,2090,2,22,10,Dark – Lighted,Clear,1,1,2015-10-22 02:23:00+00:00
370,Ohio,103,4890,2,7,9,Dark – Lighted,Clear,1,0,2015-09-07 02:47:00+00:00
371,Ohio,91,0,2,23,8,Dark – Not Lighted,Clear,1,0,2015-08-23 02:21:00+00:00
372,Ohio,133,0,2,10,6,Dark – Not Lighted,Clear,1,1,2015-06-10 02:53:00+00:00
373,Ohio,71,0,2,6,2,Dark – Not Lighted,Clear,1,0,2015-02-06 02:09:00+00:00
374,Ohio,21,0,2,14,6,Dark – Not Lighted,Clear,1,1,2015-06-14 02:57:00+00:00
375,Ohio,133,0,2,12,12,Dark – Not Lighted,Clear,1,1,2015-12-12 02:35:00+00:00
376,Ohio,69,0,2,14,11,Dark – Not Lighted,Cloudy,1,0,2015-11-14 02:19:00+00:00
377,Ohio,147,0,2,16,8,Dark – Not Lighted,Clear,1,1,2015-08-16 02:55:00+00:00
378,Ohio,49,1800,2,11,7,Dark – Lighted,Clear,1,0,2015-07-11 02:51:00+00:00
379,Ohio,35,1680,2,8,8,Dark – Lighted,Cloudy,1,1,2015-08-08 02:44:00+00:00
380,Ohio,153,70,2,17,10,Dark – Lighted,Cloudy,1,0,2015-10-17 02:37:00+00:00
381,Ohio,61,1610,2,15,8,Dark – Lighted,Clear,1,0,2015-08-15 02:10:00+00:00
382,Ohio,93,0,2,17,9,Dark – Not Lighted,Clear,1,1,2015-09-17 02:53:00+00:00
383,Ohio,169,0,2,8,8,Dark – Not Lighted,Clear,1,0,2015-08-08 02:29:00+00:00
384,Ohio,103,1085,2,9,9,Dark – Not Lighted,Clear,1,1,2015-09-09 02:15:00+00:00
385,Ohio,109,0,2,24,5,Dark – Not Lighted,Clear,1,1,2015-05-24 02:14:00+00:00
386,Ohio,49,1800,2,17,12,Dark – Lighted,Clear,1,0,2015-12-17 02:52:00+00:00
387,Ohio,95,8120,2,17,1,Dark – Lighted,Cloudy,1,0,2015-01-17 02:48:00+00:00
388,Ohio,35,1680,2,25,12,Dark – Lighted,Cloudy,1,0,2015-12-25 02:55:00+00:00
389,Ohio,61,0,2,8,8,Dark – Lighted,Clear,1,1,2015-08-08 02:41:00+00:00
390,Ohio,49,1800,2,15,2,Dark – Not Lighted,Clear,1,2,2015-02-15 02:27:00+00:00
391,Ohio,23,7800,2,7,6,Dark – Not Lighted,Clear,1,1,2015-06-07 02:29:00+00:00
392,Ohio,7,330,2,27,9,Dark – Lighted,Clear,1,1,2015-09-27 02:36:00+00:00
393,Ohio,113,2090,2,30,4,Dark – Lighted,Clear,1,1,2015-04-30 02:20:00+00:00
394,Ohio,93,6025,2,16,5,Dark – Lighted,Clear,1,1,2015-05-16 02:39:00+00:00
395,Ohio,35,1680,2,13,1,Dark – Lighted,Clear,1,0,2015-01-13 02:07:00+00:00
396,Ohio,49,8280,2,28,2,Dark – Lighted,Clear,1,1,2015-02-28 02:32:00+00:00
397,Ohio,49,1800,2,17,9,Dark – Lighted,Clear,1,1,2015-09-17 02:00:00+00:00
398,Ohio,61,1610,2,2,12,Dark – Lighted,Clear,2,1,2015-12-02 02:19:00+00:00
399,Ohio,35,1680,3,19,9,Dark – Lighted,Rain,1,1,2015-09-19 03:05:00+00:00
400,Ohio,97,0,3,3,3,Dark – Not Lighted,Clear,1,0,2015-03-03 03:30:00+00:00
401,Ohio,103,0,3,27,12,Dark – Not Lighted,Rain,1,0,2015-12-27 03:30:00+00:00
402,Ohio,113,2500,3,7,6,Dark – Not Lighted,Clear,1,1,2015-06-07 03:47:00+00:00
403,Ohio,133,7875,3,13,3,Dark – Lighted,Cloudy,1,0,2015-03-13 03:11:00+00:00
404,Ohio,61,0,3,6,12,Dark – Lighted,"Fog, Smog, Smoke",1,0,2015-12-06 03:06:00+00:00
405,Ohio,49,1800,3,15,6,Dark – Lighted,Rain,1,1,2015-06-15 03:04:00+00:00
406,Ohio,49,3500,3,7,11,Dark – Lighted,Cloudy,1,0,2015-11-07 03:49:00+00:00
407,Ohio,61,0,3,15,2,Dark – Not Lighted,Clear,1,1,2015-02-15 03:21:00+00:00
408,Ohio,117,0,3,2,11,Dark – Not Lighted,Clear,1,0,2015-11-02 03:15:00+00:00
409,Ohio,35,1680,3,22,7,Dark – Lighted,Clear,1,0,2015-07-22 03:05:00+00:00
410,Ohio,35,1680,3,16,5,Dark – Lighted,Cloudy,3,0,2015-05-16 03:10:00+00:00
411,Ohio,117,0,3,27,8,Dark – Not Lighted,Clear,1,1,2015-08-27 03:04:00+00:00
412,Ohio,27,0,3,11,10,Dark – Not Lighted,Clear,1,1,2015-10-11 03:05:00+00:00
413,Ohio,95,7960,3,28,2,Dark – Not Lighted,Clear,1,0,2015-02-28 03:22:00+00:00
414,Ohio,85,8960,3,28,1,Dark – Lighted,Clear,1,1,2015-01-28 03:34:00+00:00
415,Ohio,71,0,3,9,4,Dark – Not Lighted,Cloudy,1,1,2015-04-09 03:03:00+00:00
416,Ohio,139,0,3,30,9,Dark – Not Lighted,Rain,1,0,2015-09-30 03:45:00+00:00
417,Ohio,165,0,3,1,11,Dark – Not Lighted,Rain,1,1,2015-11-01 03:00:00+00:00
418,Ohio,161,0,3,29,5,Dark – Not Lighted,Clear,1,0,2015-05-29 03:42:00+00:00
419,Ohio,49,1800,3,17,9,Dark – Lighted,Clear,1,1,2015-09-17 03:06:00+00:00
420,Ohio,11,8520,3,6,12,Dark – Lighted,Clear,1,1,2015-12-06 03:45:00+00:00
421,Ohio,143,0,3,31,12,Dark – Lighted,Clear,1,1,2015-12-31 03:41:00+00:00
422,Ohio,23,0,3,3,11,Dark – Not Lighted,Clear,1,1,2015-11-03 03:49:00+00:00
423,Ohio,7,330,3,6,6,Dark – Lighted,Clear,1,1,2015-06-06 03:00:00+00:00
424,Ohio,35,7670,3,13,11,Dark – Lighted,Clear,1,1,2015-11-13 03:58:00+00:00
425,Ohio,93,6025,3,20,5,Dark – Not Lighted,Clear,1,1,2015-05-20 03:20:00+00:00
426,Ohio,107,0,3,5,9,Dark – Not Lighted,Clear,1,1,2015-09-05 03:58:00+00:00
427,Ohio,89,0,3,17,1,Dark – Not Lighted,Cloudy,1,1,2015-01-17 03:00:00+00:00
428,Ohio,19,379,3,31,10,Dark – Not Lighted,Cloudy,1,1,2015-10-31 03:00:00+00:00
429,Ohio,113,2090,3,10,10,Dark – Lighted,Clear,1,0,2015-10-10 03:39:00+00:00
430,Ohio,81,7830,3,18,1,Dark – Lighted,Cloudy,1,1,2015-01-18 03:57:00+00:00
431,Ohio,61,1610,3,7,9,Dark – Lighted,Clear,1,1,2015-09-07 03:05:00+00:00
432,Ohio,95,8120,3,31,3,Dark – Lighted,Rain,1,0,2015-03-31 03:07:00+00:00
433,Ohio,35,7040,3,1,5,Dark – Lighted,Cloudy,1,1,2015-05-01 03:28:00+00:00
434,Ohio,49,1800,3,17,5,Dark – Not Lighted,Rain,1,1,2015-05-17 03:33:00+00:00
435,Ohio,95,8120,3,22,1,Dark – Lighted,Clear,1,1,2015-01-22 03:15:00+00:00
436,Ohio,165,0,3,16,12,Dark – Not Lighted,Clear,1,0,2015-12-16 03:30:00+00:00
437,Ohio,153,70,3,11,7,Dark – Lighted,Cloudy,1,1,2015-07-11 03:37:00+00:00
438,Ohio,49,1800,3,7,11,Dark – Lighted,Clear,1,1,2015-11-07 03:34:00+00:00
439,Ohio,173,0,4,3,6,Dark – Not Lighted,Clear,1,0,2015-06-03 04:37:00+00:00
440,Ohio,57,0,4,20,5,Dark – Not Lighted,Clear,1,1,2015-05-20 04:25:00+00:00
441,Ohio,89,0,4,4,8,Dark – Lighted,Clear,1,1,2015-08-04 04:15:00+00:00
442,Ohio,35,1680,4,7,3,Dark – Lighted,Clear,1,1,2015-03-07 04:23:00+00:00
443,Ohio,41,0,4,4,12,Dark – Not Lighted,Clear,1,0,2015-12-04 04:03:00+00:00
444,Ohio,153,0,4,22,9,Dark – Lighted,Cloudy,1,0,2015-09-22 04:41:00+00:00
445,Ohio,113,0,4,14,6,Dark – Lighted,Cloudy,2,0,2015-06-14 04:04:00+00:00
446,Ohio,95,8120,4,1,1,Dark – Lighted,Clear,1,1,2015-01-01 04:00:00+00:00
447,Ohio,43,0,4,29,12,Dark – Not Lighted,Clear,2,1,2015-12-29 04:21:00+00:00
448,Ohio,35,1680,4,9,8,Dark – Lighted,Cloudy,1,0,2015-08-09 04:00:00+00:00
449,Ohio,159,4800,4,16,2,Dark – Lighted,Clear,1,0,2015-02-16 04:55:00+00:00
450,Ohio,165,0,4,13,8,Dark – Not Lighted,Clear,1,0,2015-08-13 04:42:00+00:00
451,Ohio,41,0,4,31,10,Dark – Not Lighted,Clear,1,1,2015-10-31 04:05:00+00:00
452,Ohio,35,1020,4,11,1,Dark – Not Lighted,Clear,1,1,2015-01-11 04:36:00+00:00
453,Ohio,141,0,4,24,10,Dark – Not Lighted,Cloudy,1,1,2015-10-24 04:06:00+00:00
454,Ohio,113,2090,4,28,6,Dark – Lighted,Clear,2,1,2015-06-28 04:25:00+00:00
455,Ohio,93,0,4,4,4,Dark – Not Lighted,Clear,1,1,2015-04-04 04:30:00+00:00
456,Ohio,17,0,4,26,12,Dark – Lighted,Cloudy,1,1,2015-12-26 04:27:00+00:00
457,Ohio,5,0,4,15,6,Dark – Not Lighted,Rain,1,1,2015-06-15 04:21:00+00:00
458,Ohio,139,0,4,18,10,Dark – Not Lighted,Clear,3,1,2015-10-18 04:05:00+00:00
459,Ohio,175,0,4,20,5,Dark – Not Lighted,Clear,1,1,2015-05-20 04:48:00+00:00
460,Ohio,49,1800,4,12,12,Dark – Lighted,Clear,1,0,2015-12-12 04:30:00+00:00
461,Ohio,49,1800,4,10,5,Dark – Not Lighted,Clear,1,0,2015-05-10 04:42:00+00:00
462,Ohio,49,1800,5,10,12,Dark – Lighted,Cloudy,1,0,2015-12-10 05:07:00+00:00
463,Ohio,35,960,5,22,3,Dark – Lighted,Clear,1,1,2015-03-22 05:50:00+00:00
464,Ohio,35,1680,5,3,1,Dark – Lighted,Cloudy,1,1,2015-01-03 05:49:00+00:00
465,Ohio,95,7980,5,25,1,Dark – Lighted,Cloudy,1,1,2015-01-25 05:04:00+00:00
466,Ohio,61,1610,5,19,5,Dark – Lighted,Clear,1,0,2015-05-19 05:37:00+00:00
467,Ohio,131,0,5,19,8,Dark – Not Lighted,"Fog, Smog, Smoke",1,0,2015-08-19 05:55:00+00:00
468,Ohio,79,0,5,12,3,Dark – Not Lighted,"Fog, Smog, Smoke",1,0,2015-03-12 05:39:00+00:00
469,Ohio,51,0,5,19,8,Dark – Not Lighted,Clear,1,0,2015-08-19 05:18:00+00:00
470,Ohio,7,2235,5,22,10,Dark – Not Lighted,Cloudy,1,0,2015-10-22 05:59:00+00:00
471,Ohio,133,0,5,13,8,Dark – Not Lighted,Clear,1,1,2015-08-13 05:40:00+00:00
472,Ohio,43,0,5,8,5,Dark – Not Lighted,Clear,1,0,2015-05-08 05:18:00+00:00
473,Ohio,121,0,5,12,2,Dark – Unknown Lighting,Snow,1,0,2015-02-12 05:54:00+00:00
474,Ohio,115,0,5,26,8,Dark – Not Lighted,Cloudy,1,0,2015-08-26 05:30:00+00:00
475,Ohio,71,4470,5,3,8,Dark – Not Lighted,Rain,1,1,2015-08-03 05:24:00+00:00
476,Ohio,75,0,5,10,5,Dark – Unknown Lighting,Unknown,1,0,2015-05-10 05:09:00+00:00
477,Ohio,49,1800,5,22,9,Dark – Lighted,Clear,1,0,2015-09-22 05:15:00+00:00
478,Ohio,155,8530,5,23,8,Dawn,Clear,1,0,2015-08-23 05:44:00+00:00
479,Ohio,61,0,5,14,8,Dark – Lighted,Cloudy,1,0,2015-08-14 05:16:00+00:00
480,Ohio,157,0,5,1,5,Dark – Not Lighted,Clear,1,0,2015-05-01 05:45:00+00:00
481,Ohio,35,1680,5,29,5,Dark – Lighted,Clear,1,0,2015-05-29 05:20:00+00:00
482,Ohio,77,0,5,7,10,Dark – Not Lighted,"Fog, Smog, Smoke",1,0,2015-10-07 05:20:00+00:00
483,Ohio,1,0,5,16,5,Dark – Not Lighted,Unknown,1,1,2015-05-16 05:00:00+00:00
484,Ohio,113,0,5,14,9,Dark – Not Lighted,Clear,1,0,2015-09-14 05:51:00+00:00
485,Ohio,49,1800,5,18,6,Dawn,Cloudy,1,1,2015-06-18 05:31:00+00:00
486,Ohio,155,8530,5,24,10,Dark – Lighted,Cloudy,1,0,2015-10-24 05:00:00+00:00
487,Ohio,95,8120,5,27,9,Daylight,Clear,1,1,2015-09-27 05:08:00+00:00
488,Ohio,61,0,6,27,10,Dark – Not Lighted,Rain,1,0,2015-10-27 06:30:00+00:00
489,Ohio,5,0,6,8,8,Dark – Not Lighted,Cloudy,1,0,2015-08-08 06:22:00+00:00
490,Ohio,61,1610,6,5,9,Daylight,Clear,1,0,2015-09-05 06:58:00+00:00
491,Ohio,121,0,6,22,6,Daylight,Clear,1,0,2015-06-22 06:53:00+00:00
492,Ohio,49,1800,6,15,2,Dark – Lighted,Cloudy,1,1,2015-02-15 06:00:00+00:00
493,Ohio,97,0,6,10,5,Daylight,Cloudy,1,0,2015-05-10 06:50:00+00:00
494,Ohio,95,0,6,28,2,Dawn,Clear,1,1,2015-02-28 06:42:00+00:00
495,Ohio,171,0,6,1,10,Dark – Not Lighted,Clear,1,0,2015-10-01 06:53:00+00:00
496,Ohio,15,0,6,19,6,Daylight,Cloudy,1,0,2015-06-19 06:57:00+00:00
497,Ohio,69,0,6,31,10,Dark – Not Lighted,Cloudy,2,1,2015-10-31 06:16:00+00:00
498,Ohio,71,0,6,21,1,Dark – Not Lighted,Cloudy,1,0,2015-01-21 06:48:00+00:00
499,Ohio,99,0,6,3,8,Daylight,Clear,1,0,2015-08-03 06:25:00+00:00
500,Ohio,89,3100,6,22,9,Dark – Lighted,"Fog, Smog, Smoke",1,0,2015-09-22 06:59:00+00:00
501,Ohio,145,0,6,5,1,Dark – Not Lighted,Clear,1,1,2015-01-05 06:55:00+00:00
502,Ohio,85,4920,6,25,6,Dawn,Clear,2,0,2015-06-25 06:06:00+00:00
503,Ohio,25,0,6,26,6,Dawn,Cloudy,2,2,2015-06-26 06:00:00+00:00
504,Ohio,11,0,6,16,3,Dark – Not Lighted,Cloudy,1,0,2015-03-16 06:42:00+00:00
505,Ohio,33,0,6,29,9,Dark – Not Lighted,Cloudy,1,0,2015-09-29 06:50:00+00:00
506,Ohio,79,0,6,6,8,Dark – Not Lighted,Rain,1,0,2015-08-06 06:03:00+00:00
507,Ohio,45,0,6,22,9,Dawn,"Fog, Smog, Smoke",1,0,2015-09-22 06:54:00+00:00
508,Ohio,113,3622,6,11,11,Dark – Not Lighted,"Fog, Smog, Smoke",1,0,2015-11-11 06:16:00+00:00
509,Ohio,169,9999,6,24,12,Dark – Not Lighted,Cloudy,1,0,2015-12-24 06:46:00+00:00
510,Ohio,77,0,6,18,12,Dark – Not Lighted,Cloudy,1,0,2015-12-18 06:55:00+00:00
511,Ohio,167,0,6,20,2,Dark – Not Lighted,Clear,1,1,2015-02-20 06:37:00+00:00
512,Ohio,25,0,6,27,5,Daylight,Cloudy,1,0,2015-05-27 06:47:00+00:00
513,Ohio,163,0,6,14,12,Dark – Not Lighted,Cloudy,1,1,2015-12-14 06:20:00+00:00
514,Ohio,113,0,6,23,1,Dark – Not Lighted,Cloudy,1,0,2015-01-23 06:46:00+00:00
515,Ohio,135,2390,6,28,8,Dark – Lighted,Cloudy,1,0,2015-08-28 06:20:00+00:00
516,Ohio,145,0,6,1,8,Dawn,Clear,1,0,2015-08-01 06:15:00+00:00
517,Ohio,167,0,6,3,2,Dark – Not Lighted,Clear,1,1,2015-02-03 06:40:00+00:00
518,Ohio,87,0,6,30,6,Unknown,Unknown,1,1,2015-06-30 06:20:00+00:00
519,Ohio,17,0,6,25,10,Unknown,Unknown,1,0,2015-10-25 06:54:00+00:00
520,Ohio,35,4685,6,27,8,Dark – Lighted,Cloudy,1,0,2015-08-27 06:26:00+00:00
521,Ohio,49,6890,6,13,2,Dark – Lighted,Clear,1,0,2015-02-13 06:45:00+00:00
522,Ohio,173,0,6,6,3,Dark – Not Lighted,Clear,2,1,2015-03-06 06:20:00+00:00
523,Ohio,49,0,7,28,10,Dawn,Rain,1,0,2015-10-28 07:00:00+00:00
524,Ohio,113,8710,7,26,8,Daylight,Cloudy,1,0,2015-08-26 07:24:00+00:00
525,Ohio,47,0,7,24,9,Dawn,Clear,1,0,2015-09-24 07:26:00+00:00
526,Ohio,171,0,7,2,11,Daylight,Clear,1,0,2015-11-02 07:45:00+00:00
527,Ohio,47,0,7,9,1,Dawn,Severe Crosswinds,1,0,2015-01-09 07:39:00+00:00
528,Ohio,173,0,7,13,7,Daylight,"Fog, Smog, Smoke",1,0,2015-07-13 07:54:00+00:00
529,Ohio,65,0,7,20,3,Dawn,Rain,4,0,2015-03-20 07:19:00+00:00
530,Ohio,101,0,7,14,1,Dark – Not Lighted,Cloudy,1,0,2015-01-14 07:00:00+00:00
531,Ohio,133,7906,7,14,4,Daylight,Cloudy,2,0,2015-04-14 07:50:00+00:00
532,Ohio,143,0,7,23,4,Daylight,Clear,1,0,2015-04-23 07:17:00+00:00
533,Ohio,139,0,7,3,1,Dark – Not Lighted,"Sleet, Hail",1,0,2015-01-03 07:30:00+00:00
534,Ohio,125,0,7,9,6,Daylight,Cloudy,1,0,2015-06-09 07:38:00+00:00
535,Ohio,89,0,7,16,12,Daylight,Cloudy,1,0,2015-12-16 07:40:00+00:00
536,Ohio,91,0,7,11,1,Dark – Not Lighted,Clear,1,0,2015-01-11 07:12:00+00:00
537,Ohio,9,0,7,27,2,Daylight,Cloudy,1,0,2015-02-27 07:45:00+00:00
538,Ohio,133,0,7,2,11,Daylight,Clear,1,0,2015-11-02 07:44:00+00:00
539,Ohio,95,6213,7,2,7,Daylight,Clear,1,0,2015-07-02 07:33:00+00:00
540,Ohio,173,0,7,27,5,Daylight,Clear,1,0,2015-05-27 07:55:00+00:00
