,state_name,county,city,hour_of_crash,day_of_crash,month_of_crash,light_condition_name,atmospheric_conditions_1_name,number_of_fatalities,number_of_drunk_drivers,timestamp_of_crash,national_highway_system,latitude,longitude
6334,Alabama,93,0,18,18,10,Daylight,Clear,1,0,2015-10-18 18:00:00+00:00,0,34.25604167,-87.86792778
6335,Arkansas,15,1280,16,6,6,Daylight,Clear,1,0,2015-06-06 16:11:00+00:00,0,36.38883611,-93.71166111
6336,Tennessee,35,0,12,26,6,Daylight,Clear,1,0,2015-06-26 12:05:00+00:00,0,35.97115,-85.21871111
6337,Alabama,115,0,16,3,6,Daylight,Clear,2,0,2015-06-03 16:23:00+00:00,0,33.6878,-86.281575
6338,Kentucky,67,1980,17,7,6,Daylight,Clear,1,0,2015-06-07 17:04:00+00:00,0,38.02952222,-84.35192778
6339,Ohio,109,0,11,16,7,Daylight,Clear,1,0,2015-07-16 11:33:00+00:00,0,40.11484167,-84.43040278
6340,North Carolina,97,0,11,4,12,Daylight,Clear,1,0,2015-12-04 11:52:00+00:00,0,35.85063333,-80.85753056
6341,Montana,99,0,13,17,6,Daylight,Clear,1,0,2015-06-17 13:48:00+00:00,0,47.61082778,-111.98127222
6342,Tennessee,59,0,7,5,1,Daylight,Clear,1,0,2015-01-05 07:13:00+00:00,0,36.23218056,-83.06121944
6343,Oklahoma,79,0,10,18,5,Daylight,Clear,2,0,2015-05-18 10:10:00+00:00,0,34.9926,-94.6953
6344,Oklahoma,151,0,9,23,3,Daylight,Clear,1,0,2015-03-23 09:40:00+00:00,0,36.8106,-99.0136
6345,Tennessee,5,0,12,13,10,Daylight,Clear,1,1,2015-10-13 12:28:00+00:00,0,36.04573889,-88.16241111
6346,Ohio,47,0,8,13,10,Dawn,Clear,1,0,2015-10-13 08:25:00+00:00,0,39.62479444,-83.35498611
6347,Oklahoma,95,2970,19,21,9,Dark – Lighted,Clear,1,0,2015-09-21 19:56:00+00:00,0,34.10054722,-96.77616944
6348,Arizona,1,0,10,6,1,Daylight,Clear,1,0,2015-01-06 10:37:00+00:00,0,34.00169444,-109.18832778
6349,Arkansas,37,0,18,18,8,Daylight,Clear,1,0,2015-08-18 18:54:00+00:00,0,35.25143056,-90.96906389
6350,North Carolina,51,9997,18,21,11,Dark – Not Lighted,Clear,1,1,2015-11-21 18:16:00+00:00,0,35.12279444,-78.75067222
6351,Arkansas,19,0,23,26,3,Dark – Not Lighted,Clear,1,0,2015-03-26 23:00:00+00:00,0,33.889875,-93.14626944
6352,Ohio,171,0,6,1,10,Dark – Not Lighted,Clear,1,0,2015-10-01 06:53:00+00:00,0,41.58665,-84.49706389
6353,Mississippi,101,0,22,1,7,Dark – Not Lighted,Clear,1,0,2015-07-01 22:50:00+00:00,0,32.32542778,-89.23637778
6354,Iowa,49,0,0,28,2,Dark – Not Lighted,Clear,1,1,2015-02-28 00:05:00+00:00,1,41.61441389,-94.01275833
6355,Georgia,15,0,6,14,11,Dark – Not Lighted,Clear,1,1,2015-11-14 06:56:00+00:00,0,34.29553889,-84.73309722
6356,Oklahoma,51,0,18,8,1,Dark – Not Lighted,Clear,1,0,2015-01-08 18:50:00+00:00,0,35.0841,-98.0755
6357,Idaho,75,1230,7,8,3,Dark – Not Lighted,Clear,2,1,2015-03-08 07:05:00+00:00,0,43.95316389,-116.81232222
6358,Iowa,95,0,15,9,2,Daylight,Clear,1,0,2015-02-09 15:37:00+00:00,1,41.74221944,-92.24009722
6359,Connecticut,15,215,12,5,7,Daylight,Clear,1,0,2015-07-05 12:21:00+00:00,0,41.87688889,-72.07766111
6360,Indiana,127,4960,3,19,10,Dark – Not Lighted,Clear,1,0,2015-10-19 03:00:00+00:00,0,41.54916111,-86.9913
6361,Louisiana,19,1100,17,8,12,Dark – Not Lighted,Clear,1,0,2015-12-08 17:48:00+00:00,0,30.23143333,-93.00185
6362,Louisiana,97,0,19,28,11,Dark – Not Lighted,Clear,2,0,2015-11-28 19:36:00+00:00,0,30.64880556,-92.18315833
6363,Tennessee,41,660,17,26,12,Dusk,Clear,1,0,2015-12-26 17:01:00+00:00,0,36.01426111,-85.95076111
6364,Ohio,107,0,0,24,8,Dark – Not Lighted,Clear,1,1,2015-08-24 00:11:00+00:00,0,40.66971667,-84.58039444
6365,Nevada,17,0,23,8,3,Dark – Not Lighted,Clear,1,0,2015-03-08 23:30:00+00:00,0,37.25908056,-115.10673056
6366,Louisiana,113,0,13,9,2,Daylight,Clear,1,0,2015-02-09 13:12:00+00:00,0,30.02475,-92.12351111
6367,Kentucky,59,0,19,24,1,Dark – Not Lighted,Clear,2,1,2015-01-24 19:54:00+00:00,0,37.81122778,-87.23868889
6368,Oklahoma,115,0,6,16,10,Dark – Not Lighted,Clear,1,0,2015-10-16 06:29:00+00:00,0,36.787,-94.9273
6369,Oklahoma,7,0,5,13,8,Dark – Not Lighted,Clear,1,0,2015-08-13 05:45:00+00:00,0,36.826,-100.8647
6370,Idaho,63,1660,23,27,6,Dark – Not Lighted,Clear,1,1,2015-06-27 23:25:00+00:00,1,42.93035556,-114.57759444
6371,Indiana,151,160,7,29,10,Dark – Not Lighted,Clear,1,0,2015-10-29 07:25:00+00:00,0,41.63439722,-85.13682778
6372,Indiana,151,160,22,17,10,Dark – Not Lighted,Clear,1,0,2015-10-17 22:41:00+00:00,0,41.63454722,-85.12666667
6373,Nebraska,111,2390,6,16,3,Dark – Not Lighted,Clear,1,0,2015-03-16 06:36:00+00:00,0,41.16271111,-100.99913611
6374,West Virginia,29,530,14,10,2,Daylight,Clear,1,0,2015-02-10 14:20:00+00:00,0,40.604425,-80.54776111
6375,Kentucky,139,1874,17,23,6,Daylight,Clear,1,0,2015-06-23 17:48:00+00:00,0,37.01934722,-88.2684
6376,Kentucky,47,0,17,26,5,Daylight,Clear,1,1,2015-05-26 17:00:00+00:00,0,36.75491111,-87.31953056
6377,Ohio,63,0,12,7,6,Daylight,Clear,1,0,2015-06-07 12:23:00+00:00,0,40.97215278,-83.65062222
6378,Oklahoma,19,0,7,11,6,Daylight,Clear,1,0,2015-06-11 07:20:00+00:00,0,34.2655,-96.9682
6379,Kentucky,109,1326,14,9,5,Daylight,Clear,1,0,2015-05-09 14:56:00+00:00,0,37.39204167,-83.93609444
6380,Alabama,101,0,18,10,2,Dark – Not Lighted,Clear,1,1,2015-02-10 18:00:00+00:00,0,32.10455556,-86.40459167
6381,South Carolina,23,0,2,25,1,Dark – Not Lighted,Clear,2,0,2015-01-25 02:44:00+00:00,0,34.56650833,-81.17095
6382,Kansas,87,4240,14,11,2,Daylight,Clear,1,0,2015-02-11 14:59:00+00:00,0,39.2064,-95.31066944
6383,Connecticut,5,236,19,9,9,Dusk,Clear,1,0,2015-09-09 19:13:00+00:00,0,41.96372222,-73.33440833
6384,Indiana,167,4840,18,14,8,Daylight,Clear,1,0,2015-08-14 18:13:00+00:00,0,39.52306389,-87.45412778
6385,Louisiana,27,1050,12,5,10,Daylight,Clear,1,0,2015-10-05 12:13:00+00:00,0,32.75658889,-93.07664167
6386,Florida,63,0,11,10,8,Daylight,Clear,1,0,2015-08-10 11:15:00+00:00,0,30.74001111,-85.13778056
6387,Indiana,181,3130,13,16,9,Daylight,Clear,1,0,2015-09-16 13:35:00+00:00,0,40.86064722,-86.879025
6388,Missouri,119,200,15,21,8,Daylight,Clear,1,0,2015-08-21 15:19:00+00:00,0,36.65108333,-94.43652778
6389,Connecticut,3,225,17,16,4,Daylight,Clear,1,0,2015-04-16 17:55:00+00:00,0,41.77591111,-72.62658611
6390,Indiana,29,1880,15,13,9,Daylight,Clear,2,1,2015-09-13 15:58:00+00:00,0,39.12738056,-84.84310278
6391,Tennessee,37,1760,14,28,6,Daylight,Clear,1,1,2015-06-28 14:36:00+00:00,0,36.24761111,-86.836
6392,Ohio,15,0,8,12,10,Daylight,Clear,1,0,2015-10-12 08:10:00+00:00,0,39.22973889,-83.90976944
6393,Nebraska,151,0,15,3,12,Daylight,Clear,1,0,2015-12-03 15:49:00+00:00,0,40.65096111,-97.34928889
6394,Kentucky,215,0,14,2,8,Daylight,Clear,1,0,2015-08-02 14:01:00+00:00,0,38.01261944,-85.50979444
6395,Ohio,125,0,15,19,3,Daylight,Clear,1,0,2015-03-19 15:10:00+00:00,0,41.04543889,-84.57295556
6396,Alabama,93,0,7,8,12,Daylight,Clear,1,0,2015-12-08 07:05:00+00:00,0,34.218675,-87.91196389
6397,Colorado,59,0,9,22,8,Daylight,Clear,1,0,2015-08-22 09:55:00+00:00,0,39.74162778,-105.32956389
6398,West Virginia,57,353,8,8,5,Daylight,Clear,1,0,2015-05-08 08:20:00+00:00,0,39.32807222,-78.88305
6399,Georgia,121,280,11,15,6,Daylight,Clear,1,0,2015-06-15 11:08:00+00:00,0,33.71230278,-84.42683333
6400,West Virginia,39,480,22,15,10,Dark – Not Lighted,Clear,1,1,2015-10-15 22:10:00+00:00,0,38.36551944,-81.61213056
6401,Ohio,39,0,17,4,8,Daylight,Clear,1,0,2015-08-04 17:55:00+00:00,0,41.34888056,-84.55446944
6402,Alabama,19,0,9,19,11,Daylight,Clear,1,0,2015-11-19 09:00:00+00:00,0,34.10524167,-85.54825833
6403,Alabama,97,690,14,26,5,Daylight,Clear,1,0,2015-05-26 14:15:00+00:00,1,31.03937778,-88.23173889
6404,Oklahoma,99,0,13,14,10,Daylight,Clear,1,1,2015-10-14 13:33:00+00:00,0,34.6223,-96.9676
6405,Colorado,13,0,18,12,8,Daylight,Clear,2,0,2015-08-12 18:41:00+00:00,0,40.13944444,-105.28229167
6406,Minnesota,163,3440,22,21,6,Dark – Not Lighted,Clear,1,1,2015-06-21 22:09:00+00:00,0,45.17846111,-92.98777222
6407,Florida,99,1750,9,28,1,Daylight,Clear,1,0,2015-01-28 09:31:00+00:00,0,26.635575,-80.05666389
6408,Tennessee,65,448,15,10,6,Daylight,Clear,1,0,2015-06-10 15:19:00+00:00,0,35.07798889,-85.03866111
6409,Tennessee,91,0,7,29,1,Dawn,Clear,1,1,2015-01-29 07:09:00+00:00,0,36.40701944,-81.76136111
6410,Tennessee,155,0,12,29,8,Daylight,Clear,1,0,2015-08-29 12:30:00+00:00,0,35.89778889,-83.43001111
6411,Mississippi,119,0,16,8,7,Daylight,Clear,1,0,2015-07-08 16:15:00+00:00,0,34.22348889,-90.45031111
6412,Illinois,99,0,22,5,8,Dark – Not Lighted,Clear,1,1,2015-08-05 22:07:00+00:00,0,41.35915278,-88.95463056
6413,Colorado,59,0,20,9,1,Dark – Not Lighted,Clear,1,0,2015-01-09 20:30:00+00:00,0,39.73762222,-105.38130556
6414,Delaware,3,0,19,1,8,Dusk,Clear,1,0,2015-08-01 19:41:00+00:00,0,39.47453056,-75.65101944
6415,Tennessee,59,0,13,10,6,Daylight,Clear,2,0,2015-06-10 13:35:00+00:00,0,36.04728056,-82.99203889
6416,Ohio,37,0,10,13,1,Daylight,Clear,1,0,2015-01-13 10:21:00+00:00,0,40.33455556,-84.57116667
6417,Arkansas,25,0,18,15,6,Daylight,Clear,1,0,2015-06-15 18:45:00+00:00,0,33.72772778,-92.007575
6418,Illinois,87,0,11,27,5,Daylight,Clear,1,0,2015-05-27 11:03:00+00:00,0,37.59981389,-88.73231944
6419,South Carolina,17,0,15,3,7,Daylight,Clear,1,0,2015-07-03 15:15:00+00:00,0,33.75675278,-80.9093
6420,Georgia,15,2010,20,13,8,Daylight,Clear,1,0,2015-08-13 20:25:00+00:00,0,34.13044722,-84.75194167
6421,Ohio,163,0,16,15,8,Daylight,Clear,1,0,2015-08-15 16:21:00+00:00,0,39.27171667,-82.56178333
6422,Mississippi,149,2690,0,12,10,Dark – Not Lighted,Clear,1,0,2015-10-12 00:29:00+00:00,0,32.28875556,-90.89828333
6423,New Mexico,25,0,17,29,7,Daylight,Clear,2,1,2015-07-29 17:17:00+00:00,0,33.39321667,-103.71493056
6424,Missouri,89,0,9,16,4,Daylight,Clear,1,0,2015-04-16 09:42:00+00:00,0,38.99702778,-92.59941667
6425,Ohio,41,2150,11,2,8,Daylight,Clear,2,0,2015-08-02 11:38:00+00:00,0,40.295125,-83.03845278
6426,Ohio,141,0,18,1,4,Daylight,Clear,1,0,2015-04-01 18:10:00+00:00,0,39.35035,-83.05113889
6427,Alabama,15,100,6,4,5,Daylight,Clear,1,0,2015-05-04 06:59:00+00:00,0,33.61511389,-85.76906944
6428,Delaware,1,130,21,25,11,Dark – Not Lighted,Clear,1,0,2015-11-25 21:01:00+00:00,0,39.20768889,-75.56616667
6429,Maine,11,8900,15,27,8,Daylight,Clear,1,0,2015-08-27 15:40:00+00:00,0,44.57107222,-69.61838056
6430,Pennsylvania,89,0,12,26,4,Daylight,Clear,1,0,2015-04-26 12:33:00+00:00,0,41.01366389,-75.13065833
6431,Arkansas,69,0,1,28,3,Dark – Not Lighted,Clear,1,2,2015-03-28 01:40:00+00:00,0,34.24754444,-91.90688889
6432,Georgia,23,0,21,6,2,Dark – Not Lighted,Clear,1,1,2015-02-06 21:56:00+00:00,0,32.451125,-83.38079167
6433,South Carolina,75,0,1,21,3,Dark – Not Lighted,Clear,1,2,2015-03-21 01:30:00+00:00,0,33.27571111,-80.81546111
6434,Indiana,43,1939,21,23,3,Dark – Not Lighted,Clear,1,0,2015-03-23 21:25:00+00:00,0,38.33528611,-85.89920278
6435,South Carolina,83,0,5,7,10,Dark – Unknown Lighting,Clear,1,0,2015-10-07 05:45:00+00:00,0,34.92156667,-81.82298056
6436,Tennessee,37,1245,23,6,6,Dark – Not Lighted,Clear,1,1,2015-06-06 23:33:00+00:00,0,36.31465,-86.8841
6437,Florida,3,0,1,1,1,Dark – Not Lighted,Clear,3,1,2015-01-01 01:29:00+00:00,0,30.21108889,-82.39191667
6438,Missouri,129,0,1,4,7,Dark – Not Lighted,Clear,1,1,2015-07-04 01:40:00+00:00,0,40.41069444,-93.52197222
6439,Kentucky,225,2280,18,26,11,Dark – Unknown Lighting,Clear,1,0,2015-11-26 18:10:00+00:00,0,37.67997778,-87.89503611
6440,Louisiana,69,0,17,18,1,Daylight,Clear,4,0,2015-01-18 17:00:00+00:00,0,31.77239722,-92.99121111
6441,Indiana,39,1410,19,18,5,Daylight,Clear,1,1,2015-05-18 19:20:00+00:00,0,41.61924444,-86.04106389
6442,Illinois,37,0,14,13,6,Daylight,Clear,1,0,2015-06-13 14:49:00+00:00,0,41.63178056,-88.69586389
6443,Ohio,15,2900,18,17,11,Dark – Lighted,Clear,1,0,2015-11-17 18:20:00+00:00,0,38.87433611,-83.88585
6444,Tennessee,119,0,15,20,6,Daylight,Clear,1,0,2015-06-20 15:13:00+00:00,0,35.47435,-87.04645
6445,Oklahoma,41,0,9,23,12,Daylight,Clear,1,0,2015-12-23 09:54:00+00:00,0,36.4751,-94.7822
6446,Colorado,37,0,17,23,7,Daylight,Clear,1,1,2015-07-23 17:21:00+00:00,0,39.70129444,-106.68586389
6447,Oklahoma,71,0,8,7,11,Daylight,Clear,1,1,2015-11-07 08:05:00+00:00,0,36.9047,-97.0544
6448,Tennessee,105,0,7,5,2,Dark – Not Lighted,Clear,1,1,2015-02-05 07:20:00+00:00,0,35.69685,-84.37948056
6449,South Carolina,29,0,5,14,2,Dark – Unknown Lighting,Clear,1,1,2015-02-14 05:10:00+00:00,0,33.02936667,-80.62809167
6450,New Mexico,25,0,15,12,6,Daylight,Clear,1,2,2015-06-12 15:49:00+00:00,9,33.34434722,-103.58835556
6451,Ohio,43,0,4,29,12,Dark – Not Lighted,Clear,2,1,2015-12-29 04:21:00+00:00,0,41.440425,-82.78783333
6452,Montana,9,0,18,26,6,Daylight,Clear,1,0,2015-06-26 18:08:00+00:00,0,45.41845,-109.11077778
6453,Indiana,91,2570,17,17,7,Daylight,Clear,1,0,2015-07-17 17:40:00+00:00,0,41.67913611,-86.69623889
6454,Texas,491,3981,5,19,7,Dark – Lighted,Clear,1,1,2015-07-19 05:40:00+00:00,1,30.65333333,-97.87551944
6455,Texas,485,7490,21,12,6,Dark – Not Lighted,Clear,1,1,2015-06-12 21:45:00+00:00,1,33.86099722,-98.62973056
6456,Delaware,3,0,10,6,2,Daylight,Clear,1,0,2015-02-06 10:18:00+00:00,0,39.32483056,-75.62188889
6457,Kentucky,173,1741,7,20,11,Daylight,Clear,1,0,2015-11-20 07:02:00+00:00,0,37.97633056,-83.85099722
6458,Texas,445,0,6,8,4,Dark – Not Lighted,Clear,1,0,2015-04-08 06:32:00+00:00,1,33.22086944,-102.262975
6459,Texas,125,1910,8,14,12,Daylight,Clear,1,0,2015-12-14 08:56:00+00:00,1,33.62172222,-100.84421389
6460,Texas,255,3630,18,15,12,Dark – Lighted,Clear,1,1,2015-12-15 18:40:00+00:00,1,28.80427778,-97.85660833
6461,Tennessee,9,0,18,21,6,Daylight,Clear,1,0,2015-06-21 18:38:00+00:00,0,35.478,-83.92548889
6462,Texas,67,0,7,19,11,Daylight,Clear,2,0,2015-11-19 07:18:00+00:00,1,33.09515833,-94.22700833
6463,Iowa,181,0,8,12,8,Daylight,Clear,2,0,2015-08-12 08:53:00+00:00,1,41.18720278,-93.59766389
6464,Texas,67,4000,9,3,12,Daylight,Clear,1,0,2015-12-03 09:12:00+00:00,1,33.01299722,-94.35294167
6465,Texas,303,0,22,4,9,Dark – Not Lighted,Clear,1,1,2015-09-04 22:30:00+00:00,1,33.65731389,-101.95750278
6466,Florida,103,2730,8,12,8,Daylight,Clear,1,0,2015-08-12 08:23:00+00:00,0,27.77731667,-82.67948611
6467,Florida,99,1463,15,25,5,Daylight,Clear,1,0,2015-05-25 15:10:00+00:00,0,26.55556389,-80.05490278
6468,Maryland,15,0,8,29,7,Daylight,Clear,1,0,2015-07-29 08:58:00+00:00,0,39.61067222,-75.90805833
6469,Louisiana,73,1560,19,29,10,Dark – Lighted,Clear,1,1,2015-10-29 19:45:00+00:00,1,32.43748333,-92.10534444
6470,South Carolina,31,0,19,7,7,Daylight,Clear,2,1,2015-07-07 19:20:00+00:00,0,34.36113056,-80.05405278
6471,Massachusetts,5,251,19,5,2,Dark – Lighted,Clear,1,0,2015-02-05 19:39:00+00:00,0,41.64013889,-71.01578333
6472,West Virginia,3,354,3,25,7,Dark – Not Lighted,Clear,2,1,2015-07-25 03:10:00+00:00,0,39.31461944,-78.06536667
6473,South Carolina,15,985,2,9,3,Dark – Not Lighted,Clear,1,0,2015-03-09 02:32:00+00:00,0,33.07431944,-80.10231389
6474,Louisiana,33,150,23,15,9,Dark – Lighted,Clear,1,1,2015-09-15 23:29:00+00:00,0,30.49097778,-91.16942778
6475,Kentucky,131,3215,9,16,7,Daylight,Clear,1,0,2015-07-16 09:59:00+00:00,0,37.118375,-83.37931389
6476,Georgia,101,0,12,14,7,Daylight,Clear,1,0,2015-07-14 12:25:00+00:00,0,30.6795,-83.02680833
6477,Georgia,115,4760,7,5,2,Daylight,Clear,1,0,2015-02-05 07:18:00+00:00,0,34.08513611,-85.41751111
6478,Oklahoma,81,0,18,15,3,Daylight,Clear,3,0,2015-03-15 18:25:00+00:00,0,35.8706,-97.0185
6479,Georgia,145,0,12,4,11,Daylight,Clear,1,0,2015-11-04 12:30:00+00:00,0,32.70395,-84.86348056
6480,Oklahoma,65,0,16,21,5,Daylight,Clear,1,0,2015-05-21 16:15:00+00:00,0,34.5174,-99.3339
6481,Indiana,63,960,7,3,11,Daylight,Clear,1,0,2015-11-03 07:00:00+00:00,0,39.76071944,-86.65822778
6482,Ohio,89,0,16,6,5,Daylight,Clear,1,0,2015-05-06 16:16:00+00:00,0,40.13186667,-82.73518056
6483,Oklahoma,121,0,15,13,9,Daylight,Clear,1,0,2015-09-13 15:17:00+00:00,0,34.9403,-95.91
6484,Georgia,135,1810,7,7,10,Dawn,Clear,1,1,2015-10-07 07:30:00+00:00,0,34.00243611,-84.14286667
6485,New Mexico,15,0,8,16,11,Daylight,Clear,1,0,2015-11-16 08:24:00+00:00,0,32.796275,-104.19751111
6486,Illinois,103,0,14,23,7,Daylight,Clear,1,0,2015-07-23 14:45:00+00:00,0,41.77560278,-89.34226667
6487,Indiana,17,1710,3,17,12,Dark – Not Lighted,Clear,1,0,2015-12-17 03:40:00+00:00,0,40.56255833,-86.17575
6488,Tennessee,63,1700,21,8,10,Dark – Not Lighted,Clear,1,0,2015-10-08 21:38:00+00:00,0,36.14898056,-83.27621111
6489,Kansas,151,0,12,9,5,Daylight,Rain,1,0,2015-05-09 12:00:00+00:00,1,37.64559167,-98.60227222
6490,West Virginia,109,1125,16,11,1,Daylight,Rain,1,0,2015-01-11 16:12:00+00:00,0,37.57736111,-81.80333889
6491,Kansas,145,0,17,13,12,Dark – Not Lighted,Rain,1,1,2015-12-13 17:27:00+00:00,1,38.25436111,-99.00195833
6492,South Carolina,75,0,23,22,12,Dark – Not Lighted,Rain,1,0,2015-12-22 23:10:00+00:00,1,33.35440833,-81.01085278
6493,West Virginia,99,626,15,27,9,Daylight,Rain,1,0,2015-09-27 15:05:00+00:00,1,37.94109444,-82.42119722
6494,Montana,47,0,16,9,11,Daylight,Rain,1,0,2015-11-09 16:01:00+00:00,1,47.58028611,-114.11356389
6495,Illinois,159,0,2,16,5,Dark – Not Lighted,Rain,1,2,2015-05-16 02:07:00+00:00,1,38.68577778,-88.24177778
6496,Virginia,143,0,15,4,1,Daylight,Rain,1,1,2015-01-04 15:15:00+00:00,0,37.06475556,-79.34222222
6497,Georgia,305,4950,17,3,6,Daylight,Rain,1,0,2015-06-03 17:54:00+00:00,1,31.50421944,-82.00039167
6498,Montana,45,0,14,27,7,Daylight,Rain,1,0,2015-07-27 14:50:00+00:00,1,47.20210278,-110.39083056
6499,Mississippi,105,0,18,6,11,Dark – Not Lighted,Rain,2,0,2015-11-06 18:33:00+00:00,1,33.48118889,-88.72226667
6500,Kansas,207,0,17,30,10,Daylight,Rain,1,0,2015-10-30 17:05:00+00:00,1,37.87937222,-95.76818056
6501,Georgia,45,0,23,3,10,Dark – Not Lighted,Rain,1,1,2015-10-03 23:00:00+00:00,1,33.46676667,-85.12000833
6502,Alabama,51,3270,15,18,11,Daylight,Rain,1,0,2015-11-18 15:37:00+00:00,1,32.48815278,-86.20971944
6503,Kentucky,53,0,13,17,8,Daylight,Rain,1,0,2015-08-17 13:00:00+00:00,1,36.6538,-85.10915833
6504,Arizona,25,0,12,1,3,Daylight,Rain,1,0,2015-03-01 12:15:00+00:00,1,34.19423056,-113.05661111
6505,Montana,29,0,15,2,6,Daylight,Rain,1,1,2015-06-02 15:55:00+00:00,1,48.29734167,-114.25218056
6506,Vermont,21,295,14,29,12,Daylight,Rain,3,0,2015-12-29 14:14:00+00:00,1,43.66465833,-72.81215833
6507,Vermont,27,101,14,15,6,Daylight,Rain,1,0,2015-06-15 14:40:00+00:00,1,43.59971944,-72.71728889
6508,Florida,63,0,7,2,11,Daylight,Rain,1,0,2015-11-02 07:50:00+00:00,1,30.88736111,-85.36773889
6509,Kentucky,141,2820,17,29,6,Daylight,Rain,1,0,2015-06-29 17:15:00+00:00,9,36.86174444,-86.90455556
6510,Oklahoma,153,0,8,22,10,Daylight,Rain,1,0,2015-10-22 08:32:00+00:00,1,36.4337,-99.3639
6511,Oklahoma,117,0,17,25,5,Daylight,Rain,1,0,2015-05-25 17:23:00+00:00,1,36.2242,-96.7338
6512,Ohio,141,0,17,10,8,Daylight,Rain,2,0,2015-08-10 17:02:00+00:00,1,39.188175,-82.97916389
6513,Missouri,5,0,12,6,7,Daylight,Rain,1,0,2015-07-06 12:12:00+00:00,0,40.41230556,-95.39722222
6514,Minnesota,163,0,17,7,5,Daylight,Rain,1,0,2015-05-07 17:46:00+00:00,0,44.75140278,-92.82049444
6515,Kansas,151,0,11,23,5,Daylight,Rain,2,0,2015-05-23 11:05:00+00:00,1,37.62624444,-98.96065278
6516,Washington,41,0,11,4,1,Daylight,Rain,1,0,2015-01-04 11:17:00+00:00,1,46.53478333,-121.81688333
6517,Arkansas,45,0,15,28,5,Daylight,Rain,1,0,2015-05-28 15:25:00+00:00,1,35.3011,-92.40392778
6518,Oregon,9,0,7,23,12,Daylight,Rain,1,0,2015-12-23 07:50:00+00:00,1,46.11515,-123.27234722
6519,Maine,3,9027,7,16,10,Daylight,Rain,1,0,2015-10-16 07:31:00+00:00,1,46.5424,-67.91551111
6520,Kentucky,137,0,21,29,7,Dark – Not Lighted,Rain,1,0,2015-07-29 21:00:00+00:00,1,37.50498333,-84.80787778
6521,Kentucky,111,2694,14,18,11,Daylight,Rain,1,1,2015-11-18 14:23:00+00:00,0,38.33018889,-85.62294722
6522,Florida,63,0,18,22,3,Dusk,Rain,1,0,2015-03-22 18:20:00+00:00,1,30.98215,-85.40771944
6523,Oklahoma,31,0,7,2,11,Dawn,Rain,1,0,2015-11-02 07:41:00+00:00,1,34.8506,-98.3872
6524,Indiana,1,1770,11,13,7,Daylight,Rain,2,0,2015-07-13 11:20:00+00:00,0,40.61943056,-84.95366944
6525,Virginia,143,0,17,25,9,Daylight,Rain,1,0,2015-09-25 17:22:00+00:00,0,36.63277778,-79.36444444
6526,Florida,1,0,14,12,9,Daylight,Rain,1,0,2015-09-12 14:30:00+00:00,1,29.71675556,-82.13988611
6527,Delaware,5,0,10,23,12,Daylight,Rain,2,0,2015-12-23 10:11:00+00:00,9,38.51185,-75.55725
6528,Alabama,51,0,18,12,6,Daylight,Rain,1,1,2015-06-12 18:45:00+00:00,1,32.69388056,-86.25244167
6529,Alabama,19,0,5,12,11,Daylight,Rain,1,1,2015-11-12 05:59:00+00:00,0,34.086725,-85.441
6530,Connecticut,1,510,3,21,6,Dark – Lighted,Rain,1,2,2015-06-21 03:17:00+00:00,1,41.11823056,-73.41900833
6531,Virginia,3,0,15,21,7,Daylight,Rain,1,0,2015-07-21 15:14:00+00:00,1,38.04626111,-78.52558889
6532,South Carolina,79,520,23,7,4,Dark – Lighted,Rain,1,0,2015-04-07 23:30:00+00:00,1,34.07725833,-81.1274
6533,Texas,235,0,6,13,1,Dark – Not Lighted,"Sleet, Hail",2,0,2015-01-13 06:30:00+00:00,0,31.12885556,-101.21338333
6534,South Carolina,19,0,20,24,9,Dark – Not Lighted,Rain,1,0,2015-09-24 20:06:00+00:00,1,32.754875,-80.33679167
6535,South Carolina,19,0,21,19,3,Dark – Not Lighted,Rain,1,0,2015-03-19 21:19:00+00:00,1,33.01796111,-79.63375556
6536,Utah,47,0,14,26,8,Daylight,Rain,1,0,2015-08-26 14:19:00+00:00,1,40.30065278,-109.19476111
6537,Arkansas,51,0,0,9,5,Dark – Not Lighted,Rain,1,0,2015-05-09 00:00:00+00:00,1,34.54039167,-92.88931389
6538,Arizona,7,210,8,14,12,Daylight,"Sleet, Hail",1,0,2015-12-14 08:11:00+00:00,1,33.39506667,-110.77542778
6539,Virginia,790,2330,10,24,1,Daylight,"Sleet, Hail",1,0,2015-01-24 10:54:00+00:00,0,38.17746667,-79.09301389
6540,Kansas,205,0,12,25,3,Daylight,"Sleet, Hail",1,0,2015-03-25 12:25:00+00:00,1,37.61405278,-95.91568056
6541,Texas,491,0,21,20,6,Dark – Not Lighted,Cloudy,1,0,2015-06-20 21:38:00+00:00,1,30.54985556,-97.50794722
6542,Texas,121,4007,19,4,3,Dark – Not Lighted,"Sleet, Hail",1,0,2015-03-04 19:36:00+00:00,1,33.22053333,-96.92423333
6543,Tennessee,93,0,11,16,2,Daylight,"Sleet, Hail",1,0,2015-02-16 11:40:00+00:00,0,36.05531111,-83.70003056
6544,Tennessee,51,820,16,27,10,Daylight,Rain,1,1,2015-10-27 16:13:00+00:00,1,35.29168889,-86.14643056
6545,Pennsylvania,93,0,15,3,3,Daylight,"Sleet, Hail",1,0,2015-03-03 15:45:00+00:00,1,40.965375,-76.64944722
